,B:suspect,B:victim,B:concept,B:object,B:none,C:human,C:object,C:none,C:concept,F:murderer,F:victim,F:object,F:concept
1988,-0.626193,-0.020921443,0.15857077,0.967257,0.08129723,-0.16974936,0.7390271,-0.02996078,-0.09424653,-0.7518022,-0.36731043,1.076528,0.45255673
1989,-0.626193,-0.020921443,0.15857077,0.967257,0.08129723,-0.16974936,0.7390271,-0.02996078,-0.09424653,-0.7518022,-0.36731043,1.076528,0.45255673
1990,-0.626193,-0.020921443,0.15857077,0.967257,0.08129723,-0.16974936,0.7390271,-0.02996078,-0.09424653,-0.7518022,-0.36731043,1.076528,0.45255673
1991,-0.626193,-0.020921443,0.15857077,0.967257,0.08129723,-0.16974936,0.7390271,-0.02996078,-0.09424653,-0.7518022,-0.36731043,1.076528,0.45255673
1992,-0.626193,-0.020921443,0.15857077,0.967257,0.08129723,-0.16974936,0.7390271,-0.02996078,-0.09424653,-0.7518022,-0.36731043,1.076528,0.45255673
1993,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
1994,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
1995,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
1996,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
1997,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
1998,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
1999,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2000,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2001,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2002,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2003,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2004,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2005,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2006,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2007,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2008,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2009,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2010,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2011,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2012,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2013,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2014,-0.2902935,-0.118328914,0.07015382,-0.2833167,0.26534748,0.026819047,-0.5389924,-0.12703404,0.34266984,-0.66643447,0.9003092,-0.21249786,-0.05540455
2015,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2016,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2017,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2018,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2019,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2020,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2021,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2022,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2023,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2024,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2025,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2026,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2027,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2028,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2029,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2030,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2031,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2032,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2033,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2034,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2035,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2036,-0.36647886,-0.106236055,-0.20093171,-0.23566891,0.47276482,0.02839806,-0.26622906,0.060457647,-0.4812069,-0.7529597,0.79378307,-0.22412664,0.06538864
2037,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2038,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2039,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2040,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2041,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2042,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2043,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2044,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2045,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2046,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2047,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2048,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2049,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2050,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2051,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2052,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2053,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2054,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2055,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2056,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2057,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2058,0.31580797,0.19424345,-0.42759997,-0.4416492,-0.13515231,0.336657,-0.6556607,0.06655437,0.068595245,0.49163464,-0.62376994,-0.55141604,0.1609825
2059,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2060,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2061,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2062,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2063,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2064,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2065,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2066,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2067,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2068,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2069,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2070,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2071,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2072,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2073,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2074,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2075,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2076,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2077,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2078,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2079,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2080,0.6446403,0.3456762,0.5585153,-0.38257912,-0.35307565,0.8110615,-0.72846216,-0.57847697,1.3537358,0.5439434,0.0858917,-0.43498388,0.54869914
2081,0.26006374,-0.23649363,-0.27763504,-0.38704425,0.11387099,0.18811439,-0.61426187,0.21635573,-0.49488595,0.66603136,-0.6847336,-0.63967246,-0.43503296
2082,0.26006374,-0.23649363,-0.27763504,-0.38704425,0.11387099,0.18811439,-0.61426187,0.21635573,-0.49488595,0.66603136,-0.6847336,-0.63967246,-0.43503296
2083,-0.76335496,-0.3009103,-0.587481,-0.34670854,0.6442114,-0.26862952,-0.49228904,0.28831938,-0.5169482,-0.8412153,0.70167977,-0.23200072,-0.75442743
2084,-0.76335496,-0.3009103,-0.587481,-0.34670854,0.6442114,-0.26862952,-0.49228904,0.28831938,-0.5169482,-0.8412153,0.70167977,-0.23200072,-0.75442743
2085,-0.5568488,0.8405403,-0.2690792,0.47791058,0.5349552,-1.1218096,-0.4556931,0.2798231,0.12909286,-0.9037392,-0.34896743,1.3454313,0.00872172
2086,-0.5568488,0.8405403,-0.2690792,0.47791058,0.5349552,-1.1218096,-0.4556931,0.2798231,0.12909286,-0.9037392,-0.34896743,1.3454313,0.00872172
2087,0.12802969,-0.41197863,-0.54012334,-0.3108179,0.028311051,0.35403216,-0.75101614,0.25840485,-0.29602316,0.16834496,0.51699024,-0.32907814,-0.62028706
2088,0.12802969,-0.41197863,-0.54012334,-0.3108179,0.028311051,0.35403216,-0.75101614,0.25840485,-0.29602316,0.16834496,0.51699024,-0.32907814,-0.62028706
2089,-0.4512738,1.3960524,0.2695092,-0.14964841,-0.22409204,-0.40954167,-0.4665475,0.24717823,1.2102002,0.61000556,-0.23397169,-0.58976495,-0.3162761
2090,-0.4512738,1.3960524,0.2695092,-0.14964841,-0.22409204,-0.40954167,-0.4665475,0.24717823,1.2102002,0.61000556,-0.23397169,-0.58976495,-0.3162761
2091,-0.4512738,1.3960524,0.2695092,-0.14964841,-0.22409204,-0.40954167,-0.4665475,0.24717823,1.2102002,0.61000556,-0.23397169,-0.58976495,-0.3162761
2092,-0.4512738,1.3960524,0.2695092,-0.14964841,-0.22409204,-0.40954167,-0.4665475,0.24717823,1.2102002,0.61000556,-0.23397169,-0.58976495,-0.3162761
2093,-0.74848086,-0.014548931,-0.12637888,1.7443658,0.41445896,-0.9642803,1.5899894,0.037831634,-0.68566084,-1.1500459,1.1069118,1.3881279,-0.08165043
2094,-0.74848086,-0.014548931,-0.12637888,1.7443658,0.41445896,-0.9642803,1.5899894,0.037831634,-0.68566084,-1.1500459,1.1069118,1.3881279,-0.08165043
2095,-0.74848086,-0.014548931,-0.12637888,1.7443658,0.41445896,-0.9642803,1.5899894,0.037831634,-0.68566084,-1.1500459,1.1069118,1.3881279,-0.08165043
2096,-0.74848086,-0.014548931,-0.12637888,1.7443658,0.41445896,-0.9642803,1.5899894,0.037831634,-0.68566084,-1.1500459,1.1069118,1.3881279,-0.08165043
2097,0.59558374,0.052614976,0.10653478,0.51554906,-0.4977193,0.7782639,1.7164603,-0.25863162,0.25513244,0.51398414,0.50957185,1.0131549,0.44495592
2098,0.59558374,0.052614976,0.10653478,0.51554906,-0.4977193,0.7782639,1.7164603,-0.25863162,0.25513244,0.51398414,0.50957185,1.0131549,0.44495592
2099,0.59558374,0.052614976,0.10653478,0.51554906,-0.4977193,0.7782639,1.7164603,-0.25863162,0.25513244,0.51398414,0.50957185,1.0131549,0.44495592
2100,0.59558374,0.052614976,0.10653478,0.51554906,-0.4977193,0.7782639,1.7164603,-0.25863162,0.25513244,0.51398414,0.50957185,1.0131549,0.44495592
2101,0.0118895145,0.20424177,0.3300346,0.35828495,-0.1872962,-0.06548693,0.6419676,0.14004873,-0.12413806,-0.2280627,1.1316112,0.41163027,-0.044798307
2102,0.0118895145,0.20424177,0.3300346,0.35828495,-0.1872962,-0.06548693,0.6419676,0.14004873,-0.12413806,-0.2280627,1.1316112,0.41163027,-0.044798307
2103,0.0118895145,0.20424177,0.3300346,0.35828495,-0.1872962,-0.06548693,0.6419676,0.14004873,-0.12413806,-0.2280627,1.1316112,0.41163027,-0.044798307
2104,0.0118895145,0.20424177,0.3300346,0.35828495,-0.1872962,-0.06548693,0.6419676,0.14004873,-0.12413806,-0.2280627,1.1316112,0.41163027,-0.044798307
2105,-0.7427558,0.20157698,-0.0020314306,-0.1332239,0.68847084,-0.41982526,-0.2106254,0.17241724,-0.49489614,-1.1424243,0.79722583,-0.3177203,0.53086936
2106,-0.7427558,0.20157698,-0.0020314306,-0.1332239,0.68847084,-0.41982526,-0.2106254,0.17241724,-0.49489614,-1.1424243,0.79722583,-0.3177203,0.53086936
2107,-0.7427558,0.20157698,-0.0020314306,-0.1332239,0.68847084,-0.41982526,-0.2106254,0.17241724,-0.49489614,-1.1424243,0.79722583,-0.3177203,0.53086936
2108,-0.7427558,0.20157698,-0.0020314306,-0.1332239,0.68847084,-0.41982526,-0.2106254,0.17241724,-0.49489614,-1.1424243,0.79722583,-0.3177203,0.53086936
2109,0.4884326,0.10070981,-0.098128125,-0.5512606,-0.29407498,0.52723646,-0.55211806,0.037976954,0.19907361,1.092123,-0.48770583,-0.69135094,0.14708066
2110,0.4884326,0.10070981,-0.098128125,-0.5512606,-0.29407498,0.52723646,-0.55211806,0.037976954,0.19907361,1.092123,-0.48770583,-0.69135094,0.14708066
2111,0.4884326,0.10070981,-0.098128125,-0.5512606,-0.29407498,0.52723646,-0.55211806,0.037976954,0.19907361,1.092123,-0.48770583,-0.69135094,0.14708066
2112,0.4884326,0.10070981,-0.098128125,-0.5512606,-0.29407498,0.52723646,-0.55211806,0.037976954,0.19907361,1.092123,-0.48770583,-0.69135094,0.14708066
2113,0.4884326,0.10070981,-0.098128125,-0.5512606,-0.29407498,0.52723646,-0.55211806,0.037976954,0.19907361,1.092123,-0.48770583,-0.69135094,0.14708066
2114,0.4884326,0.10070981,-0.098128125,-0.5512606,-0.29407498,0.52723646,-0.55211806,0.037976954,0.19907361,1.092123,-0.48770583,-0.69135094,0.14708066
2115,0.4884326,0.10070981,-0.098128125,-0.5512606,-0.29407498,0.52723646,-0.55211806,0.037976954,0.19907361,1.092123,-0.48770583,-0.69135094,0.14708066
2116,0.13280469,0.025702775,0.60304725,-0.1057042,-0.22617851,0.11774041,-0.7851108,-0.22910774,0.60457385,0.5393823,-0.7015155,-0.69931895,1.2930326
2117,0.13280469,0.025702775,0.60304725,-0.1057042,-0.22617851,0.11774041,-0.7851108,-0.22910774,0.60457385,0.5393823,-0.7015155,-0.69931895,1.2930326
2118,0.13280469,0.025702775,0.60304725,-0.1057042,-0.22617851,0.11774041,-0.7851108,-0.22910774,0.60457385,0.5393823,-0.7015155,-0.69931895,1.2930326
2119,0.13280469,0.025702775,0.60304725,-0.1057042,-0.22617851,0.11774041,-0.7851108,-0.22910774,0.60457385,0.5393823,-0.7015155,-0.69931895,1.2930326
2120,0.13280469,0.025702775,0.60304725,-0.1057042,-0.22617851,0.11774041,-0.7851108,-0.22910774,0.60457385,0.5393823,-0.7015155,-0.69931895,1.2930326
2121,0.13280469,0.025702775,0.60304725,-0.1057042,-0.22617851,0.11774041,-0.7851108,-0.22910774,0.60457385,0.5393823,-0.7015155,-0.69931895,1.2930326
2122,0.13280469,0.025702775,0.60304725,-0.1057042,-0.22617851,0.11774041,-0.7851108,-0.22910774,0.60457385,0.5393823,-0.7015155,-0.69931895,1.2930326
2123,0.0696434,0.20480388,-0.3867076,0.61931807,-0.3800327,0.4684276,0.88034314,-0.104531266,-0.11068241,0.067977384,0.51000315,0.15143041,-0.30963406
2124,0.0696434,0.20480388,-0.3867076,0.61931807,-0.3800327,0.4684276,0.88034314,-0.104531266,-0.11068241,0.067977384,0.51000315,0.15143041,-0.30963406
2125,0.0696434,0.20480388,-0.3867076,0.61931807,-0.3800327,0.4684276,0.88034314,-0.104531266,-0.11068241,0.067977384,0.51000315,0.15143041,-0.30963406
2126,0.0696434,0.20480388,-0.3867076,0.61931807,-0.3800327,0.4684276,0.88034314,-0.104531266,-0.11068241,0.067977384,0.51000315,0.15143041,-0.30963406
2127,0.0696434,0.20480388,-0.3867076,0.61931807,-0.3800327,0.4684276,0.88034314,-0.104531266,-0.11068241,0.067977384,0.51000315,0.15143041,-0.30963406
2128,0.0696434,0.20480388,-0.3867076,0.61931807,-0.3800327,0.4684276,0.88034314,-0.104531266,-0.11068241,0.067977384,0.51000315,0.15143041,-0.30963406
2129,0.0696434,0.20480388,-0.3867076,0.61931807,-0.3800327,0.4684276,0.88034314,-0.104531266,-0.11068241,0.067977384,0.51000315,0.15143041,-0.30963406
2130,-0.2988056,0.06096909,-0.14682767,-0.06955509,0.23175012,-0.06506414,-0.1877424,-0.16306031,-0.35739383,-0.6249868,1.1807969,-0.2481755,-0.60583556
2131,-0.2988056,0.06096909,-0.14682767,-0.06955509,0.23175012,-0.06506414,-0.1877424,-0.16306031,-0.35739383,-0.6249868,1.1807969,-0.2481755,-0.60583556
2132,-0.2988056,0.06096909,-0.14682767,-0.06955509,0.23175012,-0.06506414,-0.1877424,-0.16306031,-0.35739383,-0.6249868,1.1807969,-0.2481755,-0.60583556
2133,-0.2988056,0.06096909,-0.14682767,-0.06955509,0.23175012,-0.06506414,-0.1877424,-0.16306031,-0.35739383,-0.6249868,1.1807969,-0.2481755,-0.60583556
2134,-0.2988056,0.06096909,-0.14682767,-0.06955509,0.23175012,-0.06506414,-0.1877424,-0.16306031,-0.35739383,-0.6249868,1.1807969,-0.2481755,-0.60583556
2135,-0.2988056,0.06096909,-0.14682767,-0.06955509,0.23175012,-0.06506414,-0.1877424,-0.16306031,-0.35739383,-0.6249868,1.1807969,-0.2481755,-0.60583556
2136,-0.2988056,0.06096909,-0.14682767,-0.06955509,0.23175012,-0.06506414,-0.1877424,-0.16306031,-0.35739383,-0.6249868,1.1807969,-0.2481755,-0.60583556
2137,0.8487402,-0.37703705,-0.33115178,-0.38702273,-0.4315825,0.46951973,-0.5224751,-0.13415864,-0.32157773,1.1573316,-0.4984144,-0.7812361,-0.3782519
2138,-0.23575184,-0.19770832,-0.17930491,1.3745018,0.31639963,-0.179254,1.7940906,-0.23720488,-0.26836252,-0.37284148,0.21574199,1.1468388,-0.13361265
2139,-0.23575184,-0.19770832,-0.17930491,1.3745018,0.31639963,-0.179254,1.7940906,-0.23720488,-0.26836252,-0.37284148,0.21574199,1.1468388,-0.13361265
2140,-0.23575184,-0.19770832,-0.17930491,1.3745018,0.31639963,-0.179254,1.7940906,-0.23720488,-0.26836252,-0.37284148,0.21574199,1.1468388,-0.13361265
2141,-0.23575184,-0.19770832,-0.17930491,1.3745018,0.31639963,-0.179254,1.7940906,-0.23720488,-0.26836252,-0.37284148,0.21574199,1.1468388,-0.13361265
2142,-0.23575184,-0.19770832,-0.17930491,1.3745018,0.31639963,-0.179254,1.7940906,-0.23720488,-0.26836252,-0.37284148,0.21574199,1.1468388,-0.13361265
2143,-0.23575184,-0.19770832,-0.17930491,1.3745018,0.31639963,-0.179254,1.7940906,-0.23720488,-0.26836252,-0.37284148,0.21574199,1.1468388,-0.13361265
2144,-0.74682933,-0.47173956,0.15177278,0.989798,0.48732892,-0.68183947,0.5289706,0.3683608,-0.6967958,-0.64358133,-1.1641034,0.5628726,0.25795317
2145,-0.74682933,-0.47173956,0.15177278,0.989798,0.48732892,-0.68183947,0.5289706,0.3683608,-0.6967958,-0.64358133,-1.1641034,0.5628726,0.25795317
2146,-0.74682933,-0.47173956,0.15177278,0.989798,0.48732892,-0.68183947,0.5289706,0.3683608,-0.6967958,-0.64358133,-1.1641034,0.5628726,0.25795317
